continent,country,disaster_type,decade,avg_deaths
Europe,Latvia,Extreme_Temperatures,2000,76.0
Europe,Latvia,Storms,2000,0.0
Europe,Latvia,Extreme_Temperatures,2010,10.0
Europe,Latvia,Wildfires,2010,0.0
Europe,Latvia,Extreme_Temperatures,2020,105.0
Europe,Latvia,Flood,2020,0.0
Europe,Lithuania,Droughts,1990,0.0
Europe,Lithuania,Extreme_Temperatures,1990,32.0
Europe,Lithuania,Storms,1990,8.0
Europe,Lithuania,Droughts,2000,0.0
Europe,Lithuania,Extreme_Temperatures,2000,20.0
Europe,Lithuania,Flood,2000,0.0
Europe,Lithuania,Storms,2000,0.0
Europe,Lithuania,Droughts,2010,0.0
Europe,Lithuania,Extreme_Temperatures,2010,40.0
Europe,Lithuania,Flood,2010,4.0
Europe,Lithuania,Extreme_Temperatures,2020,381.0
Europe,Luxembourg,Flood,1980,0.0
Europe,Luxembourg,Flood,1990,0.0
Europe,Luxembourg,Storms,1990,0.0
Europe,Luxembourg,Extreme_Temperatures,2000,170.0
Europe,Luxembourg,Storms,2010,0.0
Europe,Luxembourg,Extreme_Temperatures,2020,44.0
Europe,Luxembourg,Flood,2020,0.0
Europe,Malta,Extreme_Temperatures,2020,76.0
Europe,Moldova,Flood,1990,56.0
Europe,Moldova,Storms,1990,3.0
Europe,Moldova,Droughts,2000,2.0
Europe,Moldova,Extreme_Temperatures,2000,13.0
Europe,Moldova,Flood,2000,4.0
Europe,Moldova,Storms,2000,0.0
Europe,Moldova,Droughts,2010,0.0
Europe,Moldova,Extreme_Temperatures,2010,10.0
Europe,Moldova,Flood,2010,1.0
Europe,Moldova,Storms,2020,4.0
Europe,Montenegro,Flood,2000,0.0
Europe,Montenegro,Extreme_Temperatures,2010,1.0
Europe,Montenegro,Flood,2010,0.0
Europe,Montenegro,Wildfires,2010,0.0
Europe,Montenegro,Extreme_Temperatures,2020,50.0
Europe,Netherlands,Flood,1950,2000.0
Europe,Netherlands,Storms,1970,0.0
Europe,Netherlands,Storms,1980,0.0
Europe,Netherlands,Earthquakes,1990,0.0
Europe,Netherlands,Flood,1990,1.0
Europe,Netherlands,Storms,1990,23.0
Europe,Netherlands,Extreme_Temperatures,2000,1965.0
Europe,Netherlands,Storms,2000,11.0
Europe,Netherlands,Extreme_Temperatures,2010,401.0
Europe,Netherlands,Storms,2010,5.0
Europe,Netherlands,Extreme_Temperatures,2020,869.0
Europe,Netherlands,Flood,2020,0.0
Europe,Netherlands,Storms,2020,5.0
Europe,North Macedonia,Droughts,1990,0.0
Europe,North Macedonia,Flood,1990,0.0
Europe,North Macedonia,Extreme_Temperatures,2000,30.0
Europe,North Macedonia,Flood,2000,2.0
Europe,North Macedonia,Storms,2000,1.0
Europe,North Macedonia,Wildfires,2000,1.0
Europe,North Macedonia,Earthquakes,2010,0.0
Europe,North Macedonia,Extreme_Temperatures,2010,4.0
Europe,North Macedonia,Flood,2010,30.0
Europe,North Macedonia,Wildfires,2020,1.0
Europe,Norway,Flood,1990,1.0
Europe,Norway,Storms,1990,0.0
Europe,Norway,Flood,2000,0.0
Europe,Norway,Storms,2000,0.0
Europe,Norway,Storms,2010,4.0
Europe,Norway,Extreme_Temperatures,2020,30.0
Europe,Norway,Storms,2020,0.0
Europe,Poland,Storms,1920,82.0
Europe,Poland,Flood,1970,0.0
Europe,Poland,Earthquakes,1980,0.0
Europe,Poland,Flood,1980,0.0
Europe,Poland,Storms,1980,0.0
Europe,Poland,Wildfires,1980,0.0
Europe,Poland,Extreme_Temperatures,1990,268.0
Europe,Poland,Flood,1990,64.0
Europe,Poland,Storms,1990,4.0
Europe,Poland,Wildfires,1990,35.0
Europe,Poland,Extreme_Temperatures,2000,1018.0
Europe,Poland,Flood,2000,30.0
Europe,Poland,Storms,2000,38.0
Europe,Poland,Droughts,2010,0.0
Europe,Poland,Extreme_Temperatures,2010,799.0
Europe,Poland,Flood,2010,21.0
Europe,Poland,Storms,2010,16.0
Europe,Poland,Extreme_Temperatures,2020,763.0
Europe,Poland,Flood,2020,0.0
Europe,Poland,Storms,2020,14.0
Europe,Portugal,Earthquakes,1900,30.0
Europe,Portugal,Storms,1940,147.0
Europe,Portugal,Earthquakes,1960,2.0
Europe,Portugal,Flood,1960,462.0
Europe,Portugal,Wildfires,1960,25.0
Europe,Portugal,Flood,1970,23.0
Europe,Portugal,Storms,1970,11.0
Europe,Portugal,Droughts,1980,0.0
Europe,Portugal,Earthquakes,1980,69.0
Europe,Portugal,Flood,1980,49.0
Europe,Portugal,Storms,1980,0.0
Europe,Portugal,Wildfires,1980,29.0
Europe,Portugal,Droughts,1990,0.0
Europe,Portugal,Earthquakes,1990,10.0
Europe,Portugal,Flood,1990,10.0
Europe,Portugal,Storms,1990,29.0
Europe,Portugal,Wildfires,1990,0.0
Europe,Portugal,Droughts,2000,0.0
Europe,Portugal,Extreme_Temperatures,2000,3199.0
Europe,Portugal,Flood,2000,9.0
Europe,Portugal,Storms,2000,4.0
Europe,Portugal,Wildfires,2000,31.0
Europe,Portugal,Extreme_Temperatures,2010,0.0
Europe,Portugal,Flood,2010,44.0
Europe,Portugal,Storms,2010,9.0
Europe,Portugal,Wildfires,2010,122.0
Europe,Portugal,Droughts,2020,0.0
Europe,Portugal,Extreme_Temperatures,2020,2212.0
Europe,Portugal,Wildfires,2020,3.0
Europe,Romania,Earthquakes,1900,0.0
Europe,Romania,Earthquakes,1910,0.0
Europe,Romania,Earthquakes,1920,0.0
Europe,Romania,Flood,1920,1000.0
Europe,Romania,Storms,1920,6.0
Europe,Romania,Earthquakes,1930,0.0
Europe,Romania,Earthquakes,1940,980.0
Europe,Romania,Earthquakes,1970,1641.0
Europe,Romania,Flood,1970,275.0
Europe,Romania,Droughts,1980,0.0
Europe,Romania,Flood,1980,0.0
Europe,Romania,Earthquakes,1990,9.0
Europe,Romania,Extreme_Temperatures,1990,96.0
Europe,Romania,Flood,1990,197.0
Europe,Romania,Storms,1990,15.0
Europe,Romania,Droughts,2000,0.0
Europe,Romania,Extreme_Temperatures,2000,282.0
Europe,Romania,Flood,2000,196.0
Europe,Romania,Storms,2000,29.0
Europe,Romania,Extreme_Temperatures,2010,153.0
Europe,Romania,Flood,2010,47.0
Europe,Romania,Storms,2010,9.0
Europe,Romania,Extreme_Temperatures,2020,2455.0
Europe,Romania,Flood,2020,4.0
Europe,Romania,Storms,2020,2.0
Europe,Russian Federation,Droughts,1990,0.0
Europe,Russian Federation,Earthquakes,1990,2001.0
Europe,Russian Federation,Extreme_Temperatures,1990,564.0
Europe,Russian Federation,Flood,1990,204.0
Europe,Russian Federation,Storms,1990,177.0
Europe,Russian Federation,Wildfires,1990,67.0
Europe,Russian Federation,Droughts,2000,0.0
Europe,Russian Federation,Earthquakes,2000,18.0
Europe,Russian Federation,Extreme_Temperatures,2000,1356.0
Europe,Russian Federation,Flood,2000,280.0
Europe,Russian Federation,Storms,2000,34.0
Europe,Russian Federation,Wildfires,2000,9.0
Europe,Russian Federation,Droughts,2010,0.0
Europe,Russian Federation,Extreme_Temperatures,2010,55994.0
Europe,Russian Federation,Flood,2010,282.0
Europe,Russian Federation,Storms,2010,17.0
Europe,Russian Federation,Wildfires,2010,93.0
Europe,Russian Federation,Flood,2020,9.0
Europe,Russian Federation,Storms,2020,21.0
Europe,Russian Federation,Wildfires,2020,37.0
Europe,Serbia,Extreme_Temperatures,2000,0.0
Europe,Serbia,Flood,2000,0.0
Europe,Serbia,Earthquakes,2010,2.0
Europe,Serbia,Extreme_Temperatures,2010,36.0
Europe,Serbia,Flood,2010,58.0
Europe,Serbia,Extreme_Temperatures,2020,574.0
Europe,Serbia,Flood,2020,2.0
Europe,Serbia,Storms,2020,1.0
Europe,Slovakia,Flood,1990,56.0
Europe,Slovakia,Extreme_Temperatures,2000,1.0
Europe,Slovakia,Flood,2000,4.0
Europe,Slovakia,Storms,2000,2.0
Europe,Slovakia,Wildfires,2000,6.0
Europe,Slovakia,Extreme_Temperatures,2010,127.0
Europe,Slovakia,Flood,2010,5.0
Europe,Slovakia,Storms,2010,1.0
Europe,Slovakia,Extreme_Temperatures,2020,365.0
Europe,Slovakia,Flood,2020,2.0
Europe,Slovakia,Storms,2020,0.0
Europe,Slovenia,Earthquakes,1990,0.0
Europe,Slovenia,Earthquakes,2000,1.0
Europe,Slovenia,Extreme_Temperatures,2000,289.0
Europe,Slovenia,Flood,2000,0.0
Europe,Slovenia,Storms,2000,6.0
Europe,Slovenia,Extreme_Temperatures,2010,1.0
Europe,Slovenia,Flood,2010,3.0
Europe,Slovenia,Extreme_Temperatures,2020,154.0
Europe,Slovenia,Flood,2020,0.0
Europe,Slovenia,Storms,2020,2.0
Europe,Spain,Storms,1940,20.0
Europe,Spain,Earthquakes,1950,11.0
Europe,Spain,Flood,1950,127.0
Europe,Spain,Storms,1950,26.0
Europe,Spain,Flood,1960,445.0
Europe,Spain,Extreme_Temperatures,1970,400.0
Europe,Spain,Flood,1970,522.0
Europe,Spain,Storms,1970,19.0
Europe,Spain,Droughts,1980,0.0
Europe,Spain,Extreme_Temperatures,1980,40.0
Europe,Spain,Flood,1980,139.0
Europe,Spain,Storms,1980,42.0
Europe,Spain,Wildfires,1980,17.0
Europe,Spain,Droughts,1990,0.0
Europe,Spain,Earthquakes,1990,0.0
Europe,Spain,Extreme_Temperatures,1990,30.0
Europe,Spain,Flood,1990,16.0
Europe,Spain,Storms,1990,48.0
Europe,Spain,Wildfires,1990,20.0
Europe,Spain,Extreme_Temperatures,2000,15159.0
Europe,Spain,Flood,2000,58.0
Europe,Spain,Storms,2000,58.0
Europe,Spain,Wildfires,2000,29.0
Europe,Spain,Earthquakes,2010,10.0
Europe,Spain,Extreme_Temperatures,2010,11.0
Europe,Spain,Flood,2010,56.0
Europe,Spain,Storms,2010,16.0
Europe,Spain,Wildfires,2010,8.0
Europe,Spain,Droughts,2020,0.0
Europe,Spain,Extreme_Temperatures,2020,11324.0
Europe,Spain,Flood,2020,6.0
Europe,Spain,Storms,2020,26.0
Europe,Spain,Volcanoes,2020,1.0
Europe,Spain,Wildfires,2020,0.0
Europe,Sweden,Flood,1970,0.0
Europe,Sweden,Storms,1970,0.0
Europe,Sweden,Flood,1980,11.0
Europe,Sweden,Storms,1990,3.0
Europe,Sweden,Extreme_Temperatures,2000,0.0
Europe,Sweden,Storms,2000,8.0
Europe,Sweden,Storms,2010,7.0
Europe,Sweden,Wildfires,2010,0.0
Europe,Sweden,Extreme_Temperatures,2020,40.0
Europe,Sweden,Flood,2020,0.0
Europe,Sweden,Storms,2020,1.0
Europe,Switzerland,Flood,1970,0.0
Europe,Switzerland,Storms,1970,0.0
Europe,Switzerland,Flood,1980,0.0
Europe,Switzerland,Storms,1980,1.0
Europe,Switzerland,Flood,1990,3.0
Europe,Switzerland,Storms,1990,19.0
Europe,Switzerland,Extreme_Temperatures,2000,1039.0
Europe,Switzerland,Flood,2000,7.0
Europe,Switzerland,Storms,2000,2.0
Europe,Switzerland,Extreme_Temperatures,2010,11.0
Europe,Switzerland,Mass_Movements_Dry,2010,8.0
Europe,Switzerland,Storms,2010,6.0
Europe,Switzerland,Extreme_Temperatures,2020,302.0
Europe,Switzerland,Flood,2020,0.0
Europe,Switzerland,Storms,2020,8.0
Europe,Ukraine,Flood,1990,27.0
Europe,Ukraine,Storms,1990,11.0
Europe,Ukraine,Extreme_Temperatures,2000,833.0
Europe,Ukraine,Flood,2000,49.0
Europe,Ukraine,Storms,2000,10.0
Europe,Ukraine,Droughts,2010,0.0
Europe,Ukraine,Extreme_Temperatures,2010,269.0
Europe,Ukraine,Flood,2010,11.0
Europe,Ukraine,Storms,2010,0.0
Europe,Ukraine,Flood,2020,3.0
Europe,Ukraine,Storms,2020,13.0
Europe,Ukraine,Wildfires,2020,16.0
Europe,United Kingdom,Flood,1950,34.0
Europe,United Kingdom,Storms,1960,20.0
Europe,United Kingdom,Flood,1970,6.0
Europe,United Kingdom,Storms,1970,0.0
Europe,United Kingdom,Storms,1980,72.0
Europe,United Kingdom,Earthquakes,1990,0.0
Europe,United Kingdom,Extreme_Temperatures,1990,14.0
Europe,United Kingdom,Flood,1990,17.0
Europe,United Kingdom,Storms,1990,191.0
Europe,United Kingdom,Earthquakes,2000,0.0
Europe,United Kingdom,Extreme_Temperatures,2000,305.0
Europe,United Kingdom,Flood,2000,26.0
Europe,United Kingdom,Storms,2000,55.0
Europe,United Kingdom,Extreme_Temperatures,2010,926.0
Europe,United Kingdom,Flood,2010,11.0
Europe,United Kingdom,Storms,2010,19.0
Europe,United Kingdom,Droughts,2020,0.0
Europe,United Kingdom,Extreme_Temperatures,2020,6025.0
Europe,United Kingdom,Flood,2020,0.0
Europe,United Kingdom,Storms,2020,9.0
Oceania,American Samoa,Storms,1960,90.0
Oceania,American Samoa,Storms,1980,0.0
Oceania,American Samoa,Earthquakes,2000,34.0
Oceania,American Samoa,Flood,2000,6.0
Oceania,American Samoa,Storms,2000,0.0
Oceania,Cook Islands,Storms,1940,0.0
Oceania,Cook Islands,Storms,1960,0.0
Oceania,Cook Islands,Storms,1980,5.0
Oceania,Cook Islands,Storms,1990,20.0
Oceania,Cook Islands,Storms,2000,0.0
Oceania,Cook Islands,Storms,2010,0.0
Oceania,Fiji,Storms,1930,200.0
Oceania,Fiji,Storms,1940,6.0
Oceania,Fiji,Storms,1950,23.0
Oceania,Fiji,Flood,1960,1.0
Oceania,Fiji,Storms,1960,2.0
Oceania,Fiji,Storms,1970,115.0
Oceania,Fiji,Droughts,1980,0.0
Oceania,Fiji,Flood,1980,29.0
Oceania,Fiji,Storms,1980,61.0
Oceania,Fiji,Droughts,1990,0.0
Oceania,Fiji,Earthquakes,1990,0.0
Oceania,Fiji,Storms,1990,59.0
Oceania,Fiji,Flood,2000,26.0
Oceania,Fiji,Storms,2000,44.0
Oceania,Fiji,Droughts,2010,0.0
Oceania,Fiji,Flood,2010,15.0
Oceania,Fiji,Storms,2010,59.0
Oceania,Fiji,Storms,2020,15.0
Oceania,French Polynesia,Storms,1950,0.0
Oceania,French Polynesia,Storms,1980,7.0
Oceania,French Polynesia,Flood,2010,0.0
Oceania,French Polynesia,Storms,2010,1.0
Oceania,Guam,Storms,1960,6.0
Oceania,Guam,Storms,1970,9.0
Oceania,Guam,Storms,1980,0.0
Oceania,Guam,Earthquakes,1990,0.0
Oceania,Guam,Storms,1990,1.0
Oceania,Guam,Storms,2000,2.0
Oceania,Guam,Storms,2020,2.0
Oceania,Kiribati,Storms,1970,3.0
Oceania,Kiribati,Droughts,1990,0.0
Oceania,Kiribati,Flood,2000,0.0
Oceania,Kiribati,Flood,2010,0.0
Oceania,Kiribati,Storms,2010,0.0
Oceania,Marshall Islands,Storms,1990,0.0
Oceania,Marshall Islands,Flood,2000,0.0
Oceania,Marshall Islands,Droughts,2010,0.0
Oceania,Marshall Islands,Flood,2010,0.0
Oceania,Marshall Islands,Storms,2010,0.0
Oceania,Marshall Islands,Droughts,2020,0.0
Oceania,Marshall Islands,Storms,2020,0.0
Oceania,Micronesia,Storms,1980,5.0
Oceania,Micronesia,Droughts,1990,0.0
Oceania,Micronesia,Flood,2000,0.0
Oceania,Micronesia,Storms,2000,48.0
Oceania,Micronesia,Droughts,2010,0.0
Oceania,Micronesia,Storms,2010,5.0
Oceania,Micronesia,Droughts,2020,0.0
Oceania,New Caledonia,Storms,1930,3.0
Oceania,New Caledonia,Storms,1940,2.0
Oceania,New Caledonia,Storms,1950,4.0
Oceania,New Caledonia,Storms,1960,0.0
Oceania,New Caledonia,Storms,1970,3.0
Oceania,New Caledonia,Storms,1980,4.0
Oceania,New Caledonia,Storms,1990,0.0
Oceania,New Caledonia,Storms,2000,2.0
Oceania,New Caledonia,Storms,2020,0.0
Oceania,New Zealand,Earthquakes,1920,17.0
Oceania,New Zealand,Earthquakes,1930,256.0
Oceania,New Zealand,Flood,1930,21.0
Oceania,New Zealand,Volcanoes,1950,150.0
Oceania,New Zealand,Earthquakes,1960,3.0
Oceania,New Zealand,Storms,1960,50.0
Oceania,New Zealand,Earthquakes,1970,0.0
Oceania,New Zealand,Flood,1970,0.0
Oceania,New Zealand,Earthquakes,1980,1.0
Oceania,New Zealand,Flood,1980,6.0
Oceania,New Zealand,Storms,1980,6.0
Oceania,New Zealand,Wildfires,1980,0.0
Oceania,New Zealand,Droughts,1990,0.0
Oceania,New Zealand,Flood,1990,0.0
Oceania,New Zealand,Storms,1990,4.0
Oceania,New Zealand,Volcanoes,1990,0.0
Oceania,New Zealand,Extreme_Temperatures,2000,0.0
Oceania,New Zealand,Flood,2000,4.0
Oceania,New Zealand,Storms,2000,2.0
Oceania,New Zealand,Droughts,2010,0.0
Oceania,New Zealand,Earthquakes,2010,184.0
Oceania,New Zealand,Flood,2010,1.0
Oceania,New Zealand,Storms,2010,3.0
Oceania,New Zealand,Volcanoes,2010,21.0
Oceania,New Zealand,Flood,2020,4.0
Oceania,New Zealand,Storms,2020,12.0
Oceania,New Zealand,Wildfires,2020,0.0
Oceania,Niue,Storms,1950,0.0
Oceania,Niue,Storms,1960,0.0
Oceania,Niue,Storms,1990,0.0
Oceania,Niue,Storms,2000,1.0
Oceania,Northern Mariana Islands,Storms,2000,3.0
Oceania,Northern Mariana Islands,Volcanoes,2000,0.0
Oceania,Northern Mariana Islands,Storms,2010,2.0
Oceania,Palau,Droughts,2010,0.0
Oceania,Palau,Storms,2010,0.0
Oceania,Palau,Storms,2020,0.0
Oceania,Papua New Guinea,Volcanoes,1930,506.0
Oceania,Papua New Guinea,Earthquakes,1950,3000.0
Oceania,Papua New Guinea,Volcanoes,1950,3000.0
Oceania,Papua New Guinea,Volcanoes,1960,0.0
Oceania,Papua New Guinea,Earthquakes,1970,15.0
Oceania,Papua New Guinea,Storms,1970,0.0
Oceania,Papua New Guinea,Droughts,1980,0.0
Oceania,Papua New Guinea,Earthquakes,1980,11.0
Oceania,Papua New Guinea,Flood,1980,56.0
Oceania,Papua New Guinea,Mass_Movements_Dry,1980,76.0
Oceania,Papua New Guinea,Volcanoes,1980,0.0
Oceania,Papua New Guinea,Droughts,1990,60.0
Oceania,Papua New Guinea,Earthquakes,1990,2235.0
Oceania,Papua New Guinea,Flood,1990,2.0
Oceania,Papua New Guinea,Storms,1990,47.0
Oceania,Papua New Guinea,Volcanoes,1990,9.0
Oceania,Papua New Guinea,Wildfires,1990,0.0
Oceania,Papua New Guinea,Earthquakes,2000,8.0
Oceania,Papua New Guinea,Flood,2000,2.0
Oceania,Papua New Guinea,Mass_Movements_Dry,2000,10.0
Oceania,Papua New Guinea,Storms,2000,172.0
Oceania,Papua New Guinea,Volcanoes,2000,0.0
Oceania,Papua New Guinea,Droughts,2010,24.0
Oceania,Papua New Guinea,Earthquakes,2010,181.0
Oceania,Papua New Guinea,Flood,2010,7.0
Oceania,Papua New Guinea,Storms,2010,0.0
Oceania,Papua New Guinea,Volcanoes,2010,0.0
Oceania,Papua New Guinea,Earthquakes,2020,20.0
Oceania,Papua New Guinea,Flood,2020,19.0
Oceania,Samoa,Storms,1960,260.0
Oceania,Samoa,Storms,1980,0.0
Oceania,Samoa,Wildfires,1980,0.0
Oceania,Samoa,Storms,1990,21.0
Oceania,Samoa,Earthquakes,2000,148.0
Oceania,Samoa,Flood,2000,0.0
Oceania,Samoa,Storms,2000,10.0
Oceania,Samoa,Droughts,2010,0.0
Oceania,Samoa,Storms,2010,12.0
Oceania,Solomon Islands,Earthquakes,1930,50.0
Oceania,Solomon Islands,Storms,1950,200.0
Oceania,Solomon Islands,Storms,1960,16.0
Oceania,Solomon Islands,Earthquakes,1970,234.0
Oceania,Solomon Islands,Storms,1970,2.0
Oceania,Solomon Islands,Volcanoes,1970,0.0
Oceania,Solomon Islands,Earthquakes,1980,1.0
Oceania,Solomon Islands,Storms,1980,101.0
Oceania,Solomon Islands,Droughts,1990,0.0
Oceania,Solomon Islands,Storms,1990,4.0
Oceania,Solomon Islands,Earthquakes,2000,52.0
Oceania,Solomon Islands,Flood,2000,21.0
Oceania,Solomon Islands,Storms,2000,0.0
Oceania,Solomon Islands,Droughts,2010,0.0
Oceania,Solomon Islands,Earthquakes,2010,10.0
Oceania,Solomon Islands,Flood,2010,49.0
Oceania,Solomon Islands,Storms,2010,9.0
Oceania,Solomon Islands,Storms,2020,48.0
Oceania,Tokelau,Storms,1910,0.0
Oceania,Tokelau,Storms,1920,0.0
Oceania,Tokelau,Storms,1960,0.0
Oceania,Tokelau,Storms,1980,0.0
Oceania,Tokelau,Storms,1990,0.0
Oceania,Tokelau,Storms,2000,0.0
Oceania,Tonga,Volcanoes,1940,0.0
Oceania,Tonga,Storms,1960,2.0
Oceania,Tonga,Earthquakes,1970,1.0
Oceania,Tonga,Storms,1970,3.0
Oceania,Tonga,Storms,1980,7.0
Oceania,Tonga,Storms,1990,1.0
Oceania,Tonga,Earthquakes,2000,9.0
Oceania,Tonga,Storms,2000,0.0
Oceania,Tonga,Droughts,2010,0.0
Oceania,Tonga,Storms,2010,1.0
Oceania,Tonga,Storms,2020,0.0
Oceania,Tonga,Volcanoes,2020,4.0
Oceania,Tuvalu,Storms,1970,6.0
Oceania,Tuvalu,Storms,1980,0.0
Oceania,Tuvalu,Storms,1990,0.0
Oceania,Tuvalu,Droughts,2010,0.0
Oceania,Tuvalu,Storms,2010,0.0
Oceania,Tuvalu,Droughts,2020,0.0
Oceania,Tuvalu,Storms,2020,0.0
Oceania,Vanuatu,Storms,1940,0.0
Oceania,Vanuatu,Storms,1950,100.0
Oceania,Vanuatu,Storms,1970,4.0
Oceania,Vanuatu,Storms,1980,57.0
Oceania,Vanuatu,Earthquakes,1990,12.0
Oceania,Vanuatu,Storms,1990,38.0
Oceania,Vanuatu,Earthquakes,2000,0.0
Oceania,Vanuatu,Flood,2000,0.0
Oceania,Vanuatu,Storms,2000,4.0
Oceania,Vanuatu,Volcanoes,2000,0.0
Oceania,Vanuatu,Storms,2010,23.0
Oceania,Vanuatu,Volcanoes,2010,0.0
Oceania,Vanuatu,Storms,2020,3.0
Oceania,Vanuatu,Volcanoes,2020,0.0
Oceania,Wallis and Futuna,Storms,1960,0.0
Oceania,Wallis and Futuna,Storms,1980,1.0
Oceania,Wallis and Futuna,Earthquakes,1990,5.0
Oceania,Wallis and Futuna,Storms,2010,0.0
